"RecordIDS","AverageConsistency","Title-Consistency","Title-Values"
"MB_67892+WDC_532","1.0","1.0","{How Far to Asgaard|How Far To Asgaard}"
"MB_13553+WDC_44347","1.0","1.0","{Thigmotactic|Thigmotactic}"
"MB_75795+WDC_40482","1.0","1.0","{Between You and Me|Between You And Me}"
"MB_36944+spy_11918","1.0","1.0","{Disney siempre fui yo (Banda Sonora original)|Disney Siempre Fui Yo (Banda Sonora Original)}"
"MB_16894+WDC_21092+WDC_712","1.0","1.0","{Never Letting Go|Never Letting Go|Never Letting Go}"
"MB_61553+spy_8846","1.0","1.0","{GOAT|GOAT}"
"MB_23433+spy_19505","1.0","1.0","{Sjaak In The House|Sjaak In The House}"
"MB_40607+spy_4898","1.0","1.0","{Parti İptal|Parti İptal}"
"MB_45822+WDC_37543","1.0","1.0","{Caravan|Caravan}"
"MB_58096+spy_18050","1.0","1.0","{Vinterland|Vinterland}"
"MB_26636+WDC_43265","1.0","1.0","{Water Verve|Water Verve}"
"MB_59780+WDC_6509","1.0","1.0","{Disco Inferno|Disco Inferno}"
"MB_7634+spy_18014","1.0","1.0","{Seribu Tahun|Seribu Tahun}"
"MB_73275+spy_11219","0.0","0.0","{All Night Long (All Night)|All Night Long (All Night) [2020 Edit]}"
"MB_50435+WDC_1447+WDC_31592","1.0","1.0","{Dedicated to the One I Love|Dedicated To The One I Love|Dedicated To The One I Love}"
"MB_40837+WDC_15063","1.0","1.0","{In This World|In This World}"
"MB_32888+WDC_32997","0.0","0.0","{Screw The Coffeemaker|Screw The Coffeemaker Remixes}"
"MB_65588+MB_65589+spy_7783","1.0","1.0","{Mutations|Mutations|Mutations}"
"MB_25838+WDC_12421+WDC_16913+WDC_3538+WDC_36588","1.0","1.0","{Earwig|Earwig|Earwig|Earwig|Earwig}"
"MB_55397+WDC_45207","1.0","1.0","{Charlemagne: The Omens of Death|Charlemagne: The Omens of Death}"
"MB_72917+spy_13614","1.0","1.0","{Lamboziki|LAMBOZIKI}"
"MB_19623+spy_7806","1.0","1.0","{Hollaback Girl|Hollaback Girl}"
"MB_46753+spy_4578","1.0","1.0","{Gece Gölgenin Rahatına Bak|Gece Gölgenin Rahatına Bak}"
"MB_18547+WDC_27994","1.0","1.0","{D-aia|D-Aia!}"
"MB_53510+spy_10701","1.0","1.0","{Live in San Francisco|Live in San Francisco}"
"MB_12656+WDC_24740","1.0","1.0","{Live From Capricorn Sound Studios|Live From Capricorn Sound Studios}"
"MB_25324+MB_25333+spy_9169","1.0","1.0","{Voyage Voyage|Voyage Voyage|Voyage Voyage}"
"MB_46478+WDC_27106","1.0","1.0","{Can You Dig It? (The Best of The Mock Turtles)|Can You Dig It?: The Best Of The Mock Turtles}"
"MB_45657+spy_8832","1.0","1.0","{Gloria|Gloria}"
"MB_52937+spy_92","1.0","1.0","{Likes y cicatrices|Likes y Cicatrices}"
"MB_29492+MB_29496+spy_8479","1.0","1.0","{Martina|Martina|Martina}"
"MB_37648+WDC_38893+WDC_43333","1.0","1.0","{Closer To Chaos|Closer To Chaos|Closer To Chaos}"
"MB_5766+WDC_11442","1.0","1.0","{Calm and Cents|Calm and Cents}"
"MB_59390+spy_214","1.0","1.0","{Fundamentals|Fundamentals}"
"MB_11135+WDC_38230","1.0","1.0","{Still on the Line - The Songs of Glen Campbell|Still on the Line....the Songs of Glen Campbell}"
"MB_63050+WDC_17091","1.0","1.0","{Eat, Sleep, Wake (Nothing but You)|Eat, Sleep, Wake (Nothing But You)}"
"MB_37650+WDC_32757+WDC_39269","1.0","1.0","{Unseen: The Lion|Unseen: The Lion|Unseen: The Lion}"
"MB_12945+WDC_41833","1.0","1.0","{Whisper War|Whisper War}"
"MB_58621+WDC_10737+WDC_21295+WDC_3010","1.0","1.0","{King of the Delta Blues Singers|King Of The Delta Blues Singers|King of the Delta Blues Singers|King of the Delta Blues Singers}"
"MB_63781+WDC_17506+WDC_27975+WDC_41976","0.75","0.75","{Strings Of Life|Strings Of Life (Supernova Remix)|Strings Of Life (Supernova Remix)|Strings Of Life (Supernova Remix)}"
"MB_2214+WDC_39403+WDC_39722","0.6666666666666666","0.6666666666666666","{I've Passed This Way Before|I've Passed This Way Before (UK Chart Top 40 - No. 29)|I've Passed This Way Before (UK Chart Top 40 - No. 29)}"
"MB_29152+spy_4439","1.0","1.0","{bandages|bandages}"
"MB_65681+MB_65685+spy_15647","0.6666666666666666","0.6666666666666666","{MEMENTO II|MEMENTO III|MEMENTO III}"
"MB_56481+WDC_40228","1.0","1.0","{Greed|Greed}"
"MB_9457+WDC_30771","1.0","1.0","{Contact High|Contact High}"
"MB_8857+spy_8816","1.0","1.0","{Road Apples|Road Apples}"
"MB_77784+WDC_13212","1.0","1.0","{The Clash of Civilization|The Clash Of Civilization}"
"MB_50604+spy_3284","1.0","1.0","{Cut Loose|Cut Loose}"
"MB_34106+WDC_21527","0.0","0.0","{Love Is a Number|Love Is A Number (Explicit)}"
"MB_32305+WDC_22163+WDC_39246","1.0","1.0","{Head Like a Hole|Head Like A Hole|Head Like A Hole}"
"MB_74101+spy_5420","1.0","1.0","{Play On|Play On}"
"MB_18690+spy_2611","1.0","1.0","{Heart to Yours|Heart to Yours}"
"MB_23811+WDC_3918","0.0","0.0","{Cleaning Up the Ghetto, Part 2|Cleaning up the Ghetto}"
"MB_25323+spy_2710","1.0","1.0","{You Can Count on Me|You Can Count On Me}"
"MB_54122+spy_18792","1.0","1.0","{Here’s to the Good Times…This Is How We Roll|Here's To The Good Times...This Is How We Roll}"
"MB_80163+WDC_17000+WDC_22765+WDC_37385","0.75","0.75","{Brooklyn's Don Diva|Brooklyn's Don Diva (Explicit)|Brooklyn's Don Diva (Explicit)|Brooklyn's Don Diva (Explicit)}"
"MB_5890+WDC_18358","1.0","1.0","{Burning Boats|Burning Boats}"
"MB_60560+spy_1791","1.0","1.0","{Bem Melhor|Bem Melhor}"
"MB_10357+WDC_1209+WDC_32397","0.0","0.0","{It's Beginning to Look a Lot Like Christmas (Country Club Martini Crew pop remix)|It's Beginning To Look A Lot Like Christmas (Cutmore Remix)|It's Beginning To Look A Lot Like Christmas (Country Club Martini Crew Remix)}"
"MB_29265+spy_7095","1.0","1.0","{Adrenalizou|Adrenalizou}"
"MB_15398+WDC_15282+WDC_23209","1.0","1.0","{Start Livin'|Start Livin'|Start Livin'}"
"MB_64501+WDC_9201","1.0","1.0","{At Your Side|At Your Side}"
"MB_47271+spy_4148","0.0","0.0","{Natiruts Reggae Brasil|Natiruts Reggae Brasil (Ao Vivo) [Deluxe]}"
"MB_3562+MB_3564+spy_8583","1.0","1.0","{Hungry Hearts|Hungry Hearts|Hungry Hearts}"
"MB_61321+spy_9601","1.0","1.0","{Get with the Times|Get With The Times}"
"MB_71175+WDC_19138+WDC_6958","1.0","1.0","{Dorian's Legacy|Dorian's Legacy|Dorian's Legacy}"
"MB_14810+WDC_14611+WDC_16624","0.6666666666666666","0.6666666666666666","{Down to the Ground|Down To The Ground EP|Down To The Ground EP}"
"MB_25931+WDC_4135","1.0","1.0","{Get Ready|Get Ready}"
"MB_15188+WDC_17597","1.0","1.0","{I've Got Favor|I've Got Favor}"
"MB_26515+WDC_10926+WDC_27097","1.0","1.0","{Backbone|Backbone|Backbone}"
"MB_36332+spy_6249","1.0","1.0","{Butter|Butter}"
"WDC_33733+spy_2880","1.0","1.0","{I Follow Rivers (The Magician Remix)|I Follow Rivers (The Magician Remix)}"
"MB_49888+MB_49892+spy_15555","1.0","1.0","{Recess|Recess|Recess}"
"MB_7522+WDC_17873+WDC_2361+WDC_28219+WDC_6822+WDC_9363","1.0","1.0","{To the Sea|To The Sea|To The Sea|To The Sea|To The Sea|To The Sea}"
"MB_26279+WDC_31879","1.0","1.0","{Too Bad You’re Beautiful|Too Bad You're Beautiful}"
"MB_73876+MB_73877+MB_73884+spy_5795","1.0","1.0","{That Girl|That Girl|That Girl|That Girl}"
"MB_20725+spy_5181","1.0","1.0","{Lay Low (acoustic)|Lay Low (Acoustic)}"
"MB_3049+MB_3050+MB_3055+spy_11616","0.75","0.75","{Last Year Was Weird, Vol. 2|Last Year Was Weird (Vol. 1)|Last Year Was Weird, Vol. 2|Last Year Was Weird, Vol. 2}"
"MB_26534+WDC_20864","0.0","0.0","{Waiting for the Sun|Waiting for the Sun (50th Anniversary Deluxe Edition)}"
"MB_78414+spy_2878","0.0","0.0","{sex money feelings die|sex money feelings die (slowed version)}"
"MB_30894+WDC_41426","1.0","1.0","{Ideas From the Pond|Ideas From The Pond}"
"MB_2992+WDC_31429","1.0","1.0","{Drones|Drones}"
"MB_78419+spy_2877","1.0","1.0","{so sad so sexy|so sad so sexy}"
"MB_19329+WDC_356","1.0","1.0","{A New Chance|A New Chance}"
"MB_22154+spy_1326","1.0","1.0","{Kreise|Kreise}"
"MB_17847+spy_2840","1.0","1.0","{Case Study 01|CASE STUDY 01}"
"MB_56593+spy_16658","1.0","1.0","{Si te vas|Si Te Vas}"
"MB_69487+WDC_2016","1.0","1.0","{Colpevole|Colpevole}"
"WDC_2005+WDC_23057+WDC_23548+WDC_26799+spy_9253","1.0","1.0","{20 años de canciones|20 años de canciones|20 años de canciones|20 años de canciones|20 años de canciones}"
"MB_10409+WDC_17896+WDC_42565","1.0","1.0","{Rennen|Rennen|Rennen}"
"MB_7437+spy_9693","1.0","1.0","{Navždy|Navždy}"
"MB_77927+WDC_26601+WDC_3976","1.0","1.0","{Takin' Off|Takin' Off|Takin' Off}"
"MB_7219+WDC_37940","1.0","1.0","{Super Villain|Super Villain}"
"WDC_30606+WDC_5983+spy_10594","1.0","1.0","{Sparks|Sparks|Sparks}"
"MB_3845+WDC_20351+WDC_26430","1.0","1.0","{Greek Trick|Greek Trick|Greek Trick}"
"MB_23386+WDC_38778","1.0","1.0","{Holy Fire|Holy Fire}"
"MB_74352+WDC_21274","1.0","1.0","{Fighting For? (rLr remix)|Fighting For? (rLr Remix)}"
"MB_8614+spy_3062","1.0","1.0","{Translations Through Speakers|Translations Through Speakers}"
"MB_51481+MB_51483+spy_18061","1.0","1.0","{Norma|Norma|Norma}"
"MB_60881+WDC_35343","1.0","1.0","{Harvest Moon|Harvest Moon}"
"MB_21610+WDC_20035","1.0","1.0","{On the Rocks|On The Rocks}"
"MB_68169+WDC_31565","1.0","1.0","{Here Comes the a Train|Here Comes The A Train}"
"MB_12005+WDC_2433+WDC_42467","1.0","1.0","{Love Songs|Love Songs|Love Songs}"
"MB_18780+MB_18783+spy_2511","1.0","1.0","{Starry Night Over the Phone|Starry Night Over the Phone|Starry Night Over The Phone}"
"MB_6971+WDC_39605","1.0","1.0","{Pirates of the Mississippi|Pirates Of The Mississippi}"
"MB_10196+spy_8110","1.0","1.0","{McFadden 2|McFadden 2}"
"MB_13898+WDC_15912+WDC_25755+WDC_43576","1.0","1.0","{A Treasury|A Treasury|A Treasury|A Treasury}"
"MB_45169+WDC_28132","1.0","1.0","{Praises|Praises}"
"MB_18545+WDC_20570","1.0","1.0","{Norul|Norul}"
"MB_16265+WDC_23533","1.0","1.0","{Tomorrow|Tomorrow}"
"MB_54740+spy_5942","1.0","1.0","{Blues local|Blues Local}"
"MB_9621+WDC_8588","1.0","1.0","{Darker Days|Darker Days}"
"MB_40274+MB_40279+spy_2868","1.0","1.0","{Tesla|Tesla|Tesla}"
"MB_32665+spy_12806","1.0","1.0","{Daybreak|Daybreak}"
"MB_17319+MB_17324+spy_7334","1.0","1.0","{Meu Carona|Meu Carona|Meu Carona}"
"MB_71497+WDC_24813","1.0","1.0","{The Runaways|The Runaways}"
"MB_42068+spy_13458","1.0","1.0","{Ain’t Too Cool|Ain't Too Cool}"
"MB_73796+WDC_13053","1.0","1.0","{The Vibe|The Vibe}"
"MB_33354+WDC_18533+WDC_25824","1.0","1.0","{Keep It Pimp & Gangsta|Keep It Pimp & Gangsta|Keep It Pimp & Gangsta}"
"MB_19587+WDC_43817","1.0","1.0","{Greatest Hits|Greatest Hits}"
"MB_50302+spy_2546","1.0","1.0","{Kongos|KONGOS}"
"MB_27708+WDC_12532+WDC_27551","1.0","1.0","{Headquarters|Headquarters|Headquarters}"
"MB_40458+WDC_25677+WDC_26244","1.0","1.0","{Suzbu EP|Suzbu EP|Suzbu EP}"
"MB_16702+spy_1029","1.0","1.0","{Nuevo sol|Nuevo Sol}"
"MB_70502+spy_15904","1.0","1.0","{Magnetic|magnetic}"
"MB_60971+WDC_1530","1.0","1.0","{Langsom Dans|Langsom Dans}"
"MB_31549+WDC_2652","1.0","1.0","{The Mighty|The Mighty}"
"MB_57652+WDC_31957","1.0","1.0","{Je suis africain|Je suis africain}"
"MB_69848+spy_13128","0.0","0.0","{Kings of Summer|Kings of Summer (feat. Quinn XCII)}"
"MB_1128+WDC_17697","1.0","1.0","{Out Of Silence|Out Of Silence}"
"MB_47150+WDC_26213","1.0","1.0","{Skywatching|Skywatching}"
"MB_19680+spy_5442","1.0","1.0","{Road Kill|Road Kill}"
"MB_8780+spy_5356","1.0","1.0","{Honey|Honey}"
"MB_28213+MB_28214+MB_28215+MB_28216+spy_5446","1.0","1.0","{Lifestyle|Lifestyle|Lifestyle|Lifestyle|Lifestyle}"
"MB_63301+WDC_16188+WDC_23981+WDC_8073","1.0","1.0","{Montego Bay|Montego Bay|Montego Bay|Montego Bay}"
"MB_32257+WDC_25791+WDC_33328+WDC_4425","0.75","0.75","{Live in the Windy City (Live 1989)|Live in the Windy City|Live in the Windy City|Live in the Windy City}"
"MB_43729+MB_43736+WDC_20320+spy_11853","1.0","1.0","{Matters of the Heart|Matters of the Heart|Matters of the Heart|Matters of the Heart}"
"MB_29879+WDC_5872","1.0","1.0","{Chocolate City|Chocolate City}"
"MB_24190+WDC_31655","1.0","1.0","{Mokum|Mokum}"
"MB_61617+spy_11064","1.0","1.0","{Don't Ask Me to Change|Don't Ask Me To Change}"
"MB_46799+WDC_39018+WDC_44801","1.0","1.0","{The Singles 1974-76|The Singles 1974 - 76|The Singles 1974 - 76}"
"MB_10056+WDC_14595","1.0","1.0","{Good Country Music|Good Country Music}"
"MB_65352+spy_16959","1.0","1.0","{Bass Down|Bass Down}"
"MB_51030+spy_19104","1.0","1.0","{Sueño electro II|Sueño Electro II}"
"MB_46178+WDC_6442","1.0","1.0","{The Piano Album|The Piano Album}"
"MB_33149+MB_33150+spy_10076","1.0","1.0","{Ready Steady Go!|Ready Steady Go!|Ready Steady Go!}"
"MB_38784+spy_16213","0.0","0.0","{Jo Jas Sanga Sambhandhit Cha|Jo Jas Sanga Sambandhit Chha}"
"MB_35952+spy_17024","1.0","1.0","{Miro lo que otros no miran|Miro Lo Que Otros No Miran}"
"MB_16603+WDC_12906+WDC_14909","1.0","1.0","{AC‐DC Current|AC-DC Current|AC-DC Current}"
"MB_32254+WDC_13786+WDC_19426","1.0","1.0","{Memphis Rock and Soul|MEmphis Rock And Soul|MEmphis Rock And Soul}"
"MB_12266+MB_12273+spy_12479","1.0","1.0","{Banger 3|Banger 3|Banger 3}"
"MB_17985+spy_3822","1.0","1.0","{Holding Hands|Holding Hands}"
"MB_7086+WDC_32980","1.0","1.0","{Start|Start}"
"WDC_22255+spy_3299","1.0","1.0","{Coleccion Suprema|Coleccion Suprema}"
"MB_35471+spy_4006","1.0","1.0","{Laagstraat 443|Laagstraat 443}"
"MB_29435+WDC_36042","0.0","0.0","{The Future of War (Remastered)|The Future of War}"
"MB_4243+WDC_13244+WDC_13429+WDC_14359+WDC_33821+WDC_40492+WDC_7843","1.0","1.0","{Zuckerzeit|Zuckerzeit|Zuckerzeit|Zuckerzeit|Zuckerzeit|Zuckerzeit|Zuckerzeit}"
"MB_5332+WDC_23257","1.0","1.0","{Vengo (salsa version)|Vengo (Salsa Version)}"
"MB_48918+spy_18225","1.0","1.0","{Self Portrait|Self Portrait}"
"MB_36021+MB_36022+spy_17478","1.0","1.0","{weird!|weird!|weird!}"
"MB_35343+WDC_15647","1.0","1.0","{Schysteemi|Schysteemi}"
"MB_78842+spy_12516","1.0","1.0","{Defiant Order|Defiant Order}"
"MB_41470+WDC_25244","0.0","0.0","{The Last Goodbye / Be With You|The Last Goodbye}"
"MB_62882+WDC_44330","1.0","1.0","{Songs from Robin Hood Lane|Songs from Robin Hood Lane}"
"MB_46439+WDC_6097","1.0","1.0","{Self Help Serenade|Self Help Serenade}"
"MB_72796+MB_72799+spy_6886","1.0","1.0","{Professional Rapper|Professional Rapper|Professional Rapper}"
"MB_74567+spy_5299","1.0","1.0","{7|7}"
"MB_21818+MB_21820+spy_7560","1.0","1.0","{Tyler Herro|Tyler Herro|Tyler Herro}"
"MB_41884+WDC_8148","1.0","1.0","{Sally Walker|Sally Walker}"
"MB_10509+WDC_24009","1.0","1.0","{Diskossa|Diskossa}"
"MB_28329+WDC_18212+WDC_2198","1.0","1.0","{Breakin’ It Up on the Beatles Tour!|Breakin' it Up on the Beatles Tour|Breakin' it Up on the Beatles Tour}"
"MB_67160+WDC_19568","1.0","1.0","{Never Stop|Never Stop}"
"MB_26312+spy_18729","1.0","1.0","{Xtraordinary|Xtraordinary}"
"MB_36206+spy_7284","1.0","1.0","{El que a hierro mata|El Que a Hierro Mata}"
"MB_64122+spy_18702","1.0","1.0","{Tres puntos suspensivos|TRES PUNTOS SUSPENSIVOS}"
"MB_58110+WDC_12850+WDC_14894+WDC_19158","1.0","1.0","{Make the Difference|Make The Difference|Make The Difference|Make The Difference}"
"MB_41116+spy_8530","1.0","1.0","{Nobody's Home|Nobody's Home}"
"MB_76957+spy_17920","1.0","1.0","{Matt & Kim|Matt & Kim}"
"MB_67362+WDC_44669","1.0","1.0","{Best of Philippe Lafontaine (Le meilleur des années 80)|Best of Philippe Lafontaine (Le meilleur des années 80)}"
"MB_40254+WDC_35356","1.0","1.0","{Perfect Body|Perfect Body}"
"MB_67993+WDC_39926","1.0","1.0","{The Hollywood Flames|The Hollywood Flames}"
"MB_5471+WDC_1228","1.0","1.0","{Strange Old Brew|Strange Old Brew}"
"MB_4448+WDC_35658","1.0","1.0","{I Only Have Eyes for You|I Only Have Eyes For You}"
"MB_49690+WDC_37761+WDC_5269","0.0","0.0","{Le Calme et la Tempête|Le Calme Et La Tempête (Deluxe Version)|Le Calme Et La Tempête (Standard Version)}"
"MB_55956+spy_17663","1.0","1.0","{Fabulous|Fabulous}"
"MB_10589+WDC_2244","1.0","1.0","{Not Correct|Not Correct}"
"MB_74894+WDC_7310","1.0","1.0","{Hora Kota|Hora Kota}"
"MB_63207+spy_19371","1.0","1.0","{El doble de tu mitad|El doble de tu mitad}"
"MB_17277+spy_11943","1.0","1.0","{Face the Music|Face the Music}"
"MB_16814+WDC_30304","1.0","1.0","{Wildflower|Wildflower}"
"MB_74685+WDC_15576","1.0","1.0","{Tracy Nelson|Tracy Nelson}"
"MB_51144+spy_7462","1.0","1.0","{Staying at Tamara’s|Staying at Tamara's}"
"MB_12725+WDC_13201","1.0","1.0","{Dancin’ in the Key of Life|Dancin' In The Key Of Life}"
"WDC_4463+spy_3254","1.0","1.0","{In Our Heads|In Our Heads}"
"MB_70380+WDC_24262+WDC_35366+WDC_37157","1.0","1.0","{Epoch|Epoch|Epoch|Epoch}"
"MB_73522+spy_16700","1.0","1.0","{God Gave Me A Song|God Gave Me A Song}"
"MB_60071+WDC_15686","1.0","1.0","{The Veil|The Veil}"
"MB_65859+spy_2473","1.0","1.0","{Surviving|Surviving}"
"MB_30189+WDC_1584","1.0","1.0","{The Last Broadcast|The Last Broadcast}"
"MB_79586+MB_79587+MB_79588+spy_13030","1.0","1.0","{Control|Control|Control|Control}"
"MB_56608+WDC_27001+WDC_42752","1.0","1.0","{Magenta|Magenta|Magenta}"
"MB_71937+spy_4290","1.0","1.0","{Leidseplein|Leidseplein}"
"MB_61632+WDC_20984+WDC_40212","1.0","1.0","{How It Feels to Be Something On|How It Feels To Be Something On|How It Feels To Be Something On}"
"MB_42551+WDC_7326","1.0","1.0","{Oh Boy|Oh Boy}"
"MB_69408+spy_14639","1.0","1.0","{Climaxxx|Climaxxx}"
"MB_23109+spy_6125","1.0","1.0","{Day/Night|Day/Night}"
"MB_55616+MB_55618+MB_55622+spy_18728","0.5","0.5","{The Dream Chapter: ETERNITY|The Dream Chapter: STAR|The Dream Chapter: STAR|The Dream Chapter: ETERNITY}"
"MB_12624+WDC_1033","1.0","1.0","{Classic Masters|Classic Masters}"
"MB_72280+WDC_13040+WDC_16196+WDC_30109+WDC_31870+WDC_38054","1.0","1.0","{Stay With Me|Stay With Me|Stay With Me|Stay With Me|Stay With Me|Stay With Me}"
"MB_74747+spy_6556","1.0","1.0","{Laatste van mijn soort|Laatste Van Mijn Soort}"
"MB_3645+spy_11739","1.0","1.0","{Palm Dreams|Palm Dreams}"
"MB_62965+MB_62966+MB_62970+MB_62971+spy_17346","0.6","0.6","{Slekta II|Slekta III|Slekta II|Slekta III|Slekta II}"
"MB_31361+WDC_29899","1.0","1.0","{Children Running Through|Children Running Through}"
"MB_40261+WDC_10740+WDC_35648","1.0","1.0","{Grand Design|Grand Design|Grand Design}"
"MB_15812+WDC_24317+WDC_28621+WDC_30562","1.0","1.0","{Mon frère|Mon Frère|Mon Frère|Mon Frère}"
"MB_20134+WDC_5453","1.0","1.0","{Kate & Anna McGarrigle|Kate & Anna McGarrigle}"
"MB_53589+MB_53590+spy_3442","1.0","1.0","{Se oli SOS|Se oli SOS|Se oli SOS}"
"MB_38399+WDC_15485+WDC_16374+WDC_20383+WDC_27190+WDC_41558","1.0","1.0","{Keep the Faith|Keep The Faith|Keep The Faith|Keep The Faith|Keep The Faith|Keep The Faith}"
"MB_48328+WDC_24922","1.0","1.0","{Dodens Evangelium|Dodens Evangelium}"
"MB_5016+MB_5018+spy_7574","1.0","1.0","{Wildest Dreams|Wildest Dreams|Wildest Dreams}"
"MB_62430+WDC_31056","0.0","0.0","{Let Me Tell You ’Bout It|Let Me Tell You 'Bout It (Rudy Van Gelder Edition)}"
"MB_72139+WDC_1237+WDC_1428+WDC_15112+WDC_23972+WDC_40387","1.0","1.0","{Behind Bars|Behind Bars|Behind Bars|Behind Bars|Behind Bars|Behind Bars}"
"MB_31297+WDC_27110","1.0","1.0","{Hvide løgne|Hvide Løgne}"
"MB_43662+spy_894","1.0","1.0","{Mafana|Mafana}"
"MB_21190+WDC_43474","0.0","0.0","{Cristofori's Dream...Re-Envisioned|Cristofori's Dream}"
"MB_2742+WDC_19828","1.0","1.0","{Morgan Evans EP|Morgan Evans EP}"
"MB_62375+spy_12238","1.0","1.0","{The Piano|The Piano}"
"MB_60867+WDC_14376+WDC_8264","1.0","1.0","{Erdingertrax|Erdingertrax|Erdingertrax}"
"MB_10692+WDC_36832","1.0","1.0","{Mr. Big Stuff|Mr. Big Stuff}"
"MB_48179+spy_13828","1.0","1.0","{House of Miracles|House Of Miracles}"
"MB_12660+WDC_36910","0.0","0.0","{Homecoming Live in Atlanta, Georgia 2018|Homecoming: Live in Atlanta}"
"MB_69409+spy_14643","1.0","1.0","{Modo avión|Modo Avión}"
"MB_19072+WDC_32101","1.0","1.0","{The Storm Before the Calm|The Storm Before the Calm}"
"MB_35116+spy_45","1.0","1.0","{Where the Shadow Ends|Where The Shadow Ends}"
"MB_35246+WDC_42365","1.0","1.0","{The Waiting|The Waiting}"
"MB_64774+WDC_13084","1.0","1.0","{Embrace|Embrace}"
"MB_50512+WDC_33457","0.0","0.0","{U Got 2 Know Remix|U Got 2 Know (TBS Remix)}"
"MB_23950+spy_6186","1.0","1.0","{Ao Cubo, Ao Vivo, Em Cores|Ao Cubo, Ao Vivo, Em Cores}"
"MB_72622+WDC_15209+WDC_15895+WDC_2303+WDC_24298+WDC_44984+WDC_7175","0.42857142857142855","0.42857142857142855","{Return to Forever|Return to Forever (Deluxe Editon)|Return to Forever (Tour Edition)|Return to Forever (Deluxe Editon)|Return to Forever (Deluxe Editon)|Return to Forever (Tour Edition)|Return to Forever (Tour Edition)}"
"MB_67030+WDC_39651","0.0","0.0","{Anti_Chr1st (Premium Edition)|Anti_Chr1st (Premium edition [Explicit])}"
"MB_52231+WDC_15632+WDC_4590","1.0","1.0","{Sunday Shoutin'|Sunday Shoutin'|Sunday Shoutin'}"
"MB_28099+MB_28100+spy_13060","1.0","1.0","{The Chauncey Hollis Project|The Chauncey Hollis Project|The Chauncey Hollis Project}"
"MB_51339+WDC_40063","1.0","1.0","{Amar la trama|Amar la trama}"
"MB_6499+WDC_12988","1.0","1.0","{Singles Collection|Singles Collection}"
"MB_79960+WDC_24093","1.0","1.0","{Mieux loin de moi|Mieux loin de moi}"
"MB_80270+WDC_43261","1.0","1.0","{Rain Without End|Rain Without End}"
"WDC_41822+spy_8737","1.0","1.0","{Unusual|Unusual}"
"MB_77650+spy_14869","0.0","0.0","{Coração carrocho|Coração Cachorro}"
"MB_21010+spy_6686","1.0","1.0","{Otras alas|Otras Alas}"
"MB_4967+MB_4971+spy_9995","0.0","0.0","{The Weeklys, Vol. 2|The Weeklys, Vol. 5|The Weeklys, Vol. 1}"
"MB_29763+WDC_2589","1.0","1.0","{Lack of Communication|Lack of Communication}"
"MB_18755+WDC_34818","1.0","1.0","{The Blasters|The Blasters}"
"MB_63850+WDC_12122+WDC_24189+WDC_38832+WDC_9136","0.8","0.8","{Antennas to Hell|Antennas to Hell (Explicit)|Antennas to Hell (Explicit)|Antennas to Hell (Explicit)|Antennas to Hell (Explicit)}"
"MB_11260+WDC_39382","1.0","1.0","{Rushes|Rushes}"
"MB_77226+WDC_44895","1.0","1.0","{Nina Hagen|Nina Hagen}"
"MB_6292+spy_15672","1.0","1.0","{Blood for Mercy|Blood For Mercy}"
"MB_55347+WDC_1036","1.0","1.0","{Punk Kid|Punk Kid}"
"MB_18008+spy_10039","1.0","1.0","{Ways Over Water|Ways Over Water}"
"MB_9436+spy_9559","1.0","1.0","{MONDA|Monda}"
"MB_3267+MB_3270+spy_11251","1.0","1.0","{Eyes Open|Eyes Open|Eyes Open}"
"MB_25342+WDC_36113","1.0","1.0","{On the Verge|On the Verge}"
"MB_10770+WDC_39035","1.0","1.0","{II|II}"
"MB_56801+WDC_37509","1.0","1.0","{Hey Senorita|Hey Senorita}"
